collection_date,collection_time,from_station_id,from_station_name,to_station_id,to_station_name,departure_date,arrival_date,departure_time,arrival_time,departure_timestamp,arrival_timestamp,duration_minutes,duration_str,transfers,departure_delay,arrival_delay,travel_delay,departure_platform,arrival_platform,capacity1st,capacity2nd,products,section_1_category,section_1_number,section_1_operator,section_1_from_id,section_1_from_name,section_1_departure_time,section_1_departure_timestamp,section_1_departure_delay,section_1_departure_platform,section_1_to_id,section_1_to_name,section_1_arrival_time,section_1_arrival_timestamp,section_1_arrival_delay,section_1_arrival_platform,section_1_delay_change,section_2_category,section_2_number,section_2_operator,section_2_from_id,section_2_from_name,section_2_departure_time,section_2_departure_timestamp,section_2_departure_delay,section_2_departure_platform,section_2_to_id,section_2_to_name,section_2_arrival_time,section_2_arrival_timestamp,section_2_arrival_delay,section_2_arrival_platform,section_2_delay_change,section_3_category,section_3_number,section_3_operator,section_3_from_id,section_3_from_name,section_3_departure_time,section_3_departure_timestamp,section_3_departure_delay,section_3_departure_platform,section_3_to_id,section_3_to_name,section_3_arrival_time,section_3_arrival_timestamp,section_3_arrival_delay,section_3_arrival_platform,section_3_delay_change,section_4_category,section_4_number,section_4_operator,section_4_from_id,section_4_from_name,section_4_departure_time,section_4_departure_timestamp,section_4_departure_delay,section_4_departure_platform,section_4_to_id,section_4_to_name,section_4_arrival_time,section_4_arrival_timestamp,section_4_arrival_delay,section_4_arrival_platform,section_4_delay_change
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,17:32:00,20:35:00,17:32:00,20:35:00,183,00d03:03:00,0,0,0,0,12,2,,,IC,IC,000906,SBB,8503000,Zürich HB,17:32:00,17:32:00,0,12,8501008,Genève,20:35:00,20:35:00,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,18:04:00,20:58:00,18:04:00,20:58:00,174,00d02:54:00,1,0,0,0,32,2,,,"IC, IR",IC,5,SBB,8503000,Zürich HB,18:04:00,18:04:00,0,32,8501118,Renens VD,20:18:00,20:18:00,0,4,0,IR,90,SBB,8501118,Renens VD,20:23:00,20:23:00,0.0,2,8501008,Genève,20:58:00,20:58:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,18:32:00,21:30:00,18:32:00,21:30:00,178,00d02:58:00,0,0,0,0,32,2,,,IC,IC,1,SBB,8503000,Zürich HB,18:32:00,18:32:00,0,32,8501008,Genève,21:30:00,21:30:00,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,19:04:00,22:21:00,19:04:00,22:21:00,197,00d03:17:00,1,0,0,0,32,2,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,19:04:00,19:04:00,0,32,8501118,Renens VD,21:18:00,21:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,21:35:00,21:35:00,0.0,2,8501008,Genève,22:21:00,22:21:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,19:32:00,22:41:00,19:32:00,22:41:00,189,00d03:09:00,1,0,0,0,12,3,,,"IC, IR",IC,000908,SBB,8503000,Zürich HB,19:32:00,19:32:00,0,12,8501120,Lausanne,21:43:00,21:43:00,0,4,0,IR,95,SBB,8501120,Lausanne,21:51:00,21:51:00,0.0,8,8501008,Genève,22:41:00,22:41:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:04:00,23:28:00,20:04:00,23:28:00,204,00d03:24:00,1,0,0,0,32,2,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,20:04:00,20:04:00,0,32,8501118,Renens VD,22:18:00,22:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,22:35:00,22:35:00,0.0,2,8501008,Genève,23:28:00,23:28:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:53:58,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:32:00,23:47:00,20:32:00,23:47:00,195,00d03:15:00,1,0,0,0,32,3,,,"IC, IR",IC,1,SBB,8503000,Zürich HB,20:32:00,20:32:00,0,32,8501120,Lausanne,22:43:00,22:43:00,0,4,0,IR,95,SBB,8501120,Lausanne,22:52:00,22:52:00,0.0,8,8501008,Genève,23:47:00,23:47:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,18:04:00,20:58:00,18:04:00,20:58:00,174,00d02:54:00,1,0,0,0,32,2,,,"IC, IR",IC,5,SBB,8503000,Zürich HB,18:04:00,18:04:00,0,32,8501118,Renens VD,20:18:00,20:18:00,0,4,0,IR,90,SBB,8501118,Renens VD,20:23:00,20:23:00,0.0,2,8501008,Genève,20:58:00,20:58:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,18:32:00,21:30:00,18:32:00,21:30:00,178,00d02:58:00,0,0,0,0,32,2,,,IC,IC,1,SBB,8503000,Zürich HB,18:32:00,18:32:00,0,32,8501008,Genève,21:30:00,21:30:00,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,19:04:00,22:21:00,19:04:00,22:21:00,197,00d03:17:00,1,0,0,0,32,2,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,19:04:00,19:04:00,0,32,8501118,Renens VD,21:18:00,21:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,21:35:00,21:35:00,0.0,2,8501008,Genève,22:21:00,22:21:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,19:32:00,22:41:00,19:32:00,22:41:00,189,00d03:09:00,1,0,0,0,12,3,,,"IC, IR",IC,000908,SBB,8503000,Zürich HB,19:32:00,19:32:00,0,12,8501120,Lausanne,21:43:00,21:43:00,0,4,0,IR,95,SBB,8501120,Lausanne,21:51:00,21:51:00,0.0,8,8501008,Genève,22:41:00,22:41:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:04:00,23:28:00,20:04:00,23:28:00,204,00d03:24:00,1,0,0,0,32,2,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,20:04:00,20:04:00,0,32,8501118,Renens VD,22:18:00,22:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,22:35:00,22:35:00,0.0,2,8501008,Genève,23:28:00,23:28:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:32:00,23:47:00,20:32:00,23:47:00,195,00d03:15:00,1,0,0,0,32,3,,,"IC, IR",IC,1,SBB,8503000,Zürich HB,20:32:00,20:32:00,0,32,8501120,Lausanne,22:43:00,22:43:00,0,4,0,IR,95,SBB,8501120,Lausanne,22:52:00,22:52:00,0.0,8,8501008,Genève,23:47:00,23:47:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,21:04:00,00:25:00,21:04:00,00:25:00,201,00d03:21:00,1,0,0,0,32,3,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,21:04:00,21:04:00,0,32,8501118,Renens VD,23:18:00,23:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,23:35:00,23:35:00,0.0,2,8501008,Genève,00:25:00,00:25:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,21:30:00,00:51:00,21:30:00,00:51:00,201,00d03:21:00,1,0,0,0,15,3,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,21:30:00,21:30:00,0,15,8501118,Renens VD,23:48:00,23:48:00,0,4,0,RE,33,SBB,8501118,Renens VD,00:05:00,00:05:00,0.0,2,8501008,Genève,00:51:00,00:51:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,22:04:00,01:22:00,22:04:00,01:22:00,198,00d03:18:00,1,0,0,0,14,1,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,22:04:00,22:04:00,0,14,8501118,Renens VD,00:20:00,00:20:00,0,4,0,RE,33,SBB,8501118,Renens VD,00:35:00,00:35:00,0.0,2,8501008,Genève,01:22:00,01:22:00,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:01,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,23:02:00,04:44:00,23:02:00,04:44:00,342,00d05:42:00,2,0,0,0,31,3,,,"IC, IR, RE",IC,8,SBB,8503000,Zürich HB,23:02:00,23:02:00,0,31,8507000,Bern,00:17:00,00:17:00,0,7,0,IR,15,SBB,8507000,Bern,00:23:00,00:23:00,0.0,8,8501120,Lausanne,01:39:00,01:39:00,0.0,1,0.0,RE,33,SBB,8501120,Lausanne,03:50:00,03:50:00,0.0,6,8501008,Genève,04:44:00,04:44:00,0.0,3,0.0,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:04:00,23:28:00,20:04:00,23:28:00,204,00d03:24:00,1,0,0,0,32,2,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,20:04:00,20:04:00,0,32,8501118,Renens VD,22:18:00,22:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,22:35:00,22:35:00,0.0,2,8501008,Genève,23:28:00,23:28:00,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-02,20:32:00,23:47:00,20:32:00,23:47:00,195,00d03:15:00,1,0,0,0,32,3,,,"IC, IR",IC,1,SBB,8503000,Zürich HB,20:32:00,20:32:00,0,32,8501120,Lausanne,22:43:00,22:43:00,0,4,0,IR,95,SBB,8501120,Lausanne,22:52:00,22:52:00,0.0,8,8501008,Genève,23:47:00,23:47:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,21:04:00,00:25:00,21:04:00,00:25:00,201,00d03:21:00,1,0,0,0,32,3,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,21:04:00,21:04:00,0,32,8501118,Renens VD,23:18:00,23:18:00,0,4,0,RE,33,SBB,8501118,Renens VD,23:35:00,23:35:00,0.0,2,8501008,Genève,00:25:00,00:25:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,21:30:00,00:51:00,21:30:00,00:51:00,201,00d03:21:00,1,0,0,0,15,3,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,21:30:00,21:30:00,0,15,8501118,Renens VD,23:48:00,23:48:00,0,4,0,RE,33,SBB,8501118,Renens VD,00:05:00,00:05:00,0.0,2,8501008,Genève,00:51:00,00:51:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,22:04:00,01:22:00,22:04:00,01:22:00,198,00d03:18:00,1,0,0,0,14,1,,,"IC, RE",IC,5,SBB,8503000,Zürich HB,22:04:00,22:04:00,0,14,8501118,Renens VD,00:20:00,00:20:00,0,4,0,RE,33,SBB,8501118,Renens VD,00:35:00,00:35:00,0.0,2,8501008,Genève,01:22:00,01:22:00,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,23:02:00,04:44:00,23:02:00,04:44:00,342,00d05:42:00,2,0,0,0,31,3,,,"IC, IR, RE",IC,8,SBB,8503000,Zürich HB,23:02:00,23:02:00,0,31,8507000,Bern,00:17:00,00:17:00,0,7,0,IR,15,SBB,8507000,Bern,00:23:00,00:23:00,0.0,8,8501120,Lausanne,01:39:00,01:39:00,0.0,1,0.0,RE,33,SBB,8501120,Lausanne,03:50:00,03:50:00,0.0,6,8501008,Genève,04:44:00,04:44:00,0.0,3,0.0,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-02,2025-02-03,23:04:00,06:55:00,23:04:00,06:55:00,471,00d07:51:00,2,0,0,0,15,3,,,"IC, IC, IR",IC,5,SBB,8503000,Zürich HB,23:04:00,23:04:00,0,15,8504300,Biel/Bienne,00:22:00,00:22:00,0,5,0,IC,5,SBB,8504300,Biel/Bienne,05:18:00,05:18:00,0.0,5,8501118,Renens VD,06:18:00,06:18:00,0.0,4,0.0,IR,001804,SBB,8501118,Renens VD,06:23:00,06:23:00,0.0,2,8501008,Genève,06:55:00,06:55:00,0.0,3,0.0,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-03,2025-02-03,00:02:00,07:05:00,00:02:00,07:05:00,423,00d07:03:00,1,0,0,0,13,3,,,"IC, IR",IC,8,SBB,8503000,Zürich HB,00:02:00,00:02:00,0,13,8507000,Bern,01:16:00,01:16:00,0,3,0,IR,15,SBB,8507000,Bern,05:04:00,05:04:00,0.0,8,8501008,Genève,07:05:00,07:05:00,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-03,2025-02-03,00:08:00,07:55:00,00:08:00,07:55:00,467,00d07:47:00,3,0,0,0,16,3,,,"IR, S, IC, IR",IR,37,SBB,8503000,Zürich HB,00:08:00,00:08:00,0,16,8500010,Basel SBB,01:14:00,01:14:00,0,7,0,S,3,SBB,8500010,Basel SBB,04:57:00,04:57:00,0.0,11,8500109,Delémont,05:37:00,05:37:00,0.0,2,0.0,IC,001606,SBB,8500109,Delémont,05:42:00,05:42:00,0.0,3,8501118,Renens VD,07:18:00,07:18:00,0.0,4,0.0,IR,90,SBB,8501118,Renens VD,07:23:00,07:23:00,0.0,2,8501008,Genève,07:55:00,07:55:00,0.0,3,0.0
2025-04-06,17:54:04,8503000,Zürich HB,8501008,Genève,2025-02-03,2025-02-03,05:19:00,08:25:00,05:19:00,08:25:00,186,00d03:06:00,0,0,0,0,11,3,,,IC,IC,1,SBB,8503000,Zürich HB,05:19:00,05:19:00,0,11,8501008,Genève,08:25:00,08:25:00,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
